,xsectmin,satno,diameter,mass,span,cosparId,xsectavg,name,vimpelId,objectClass,depth,height,shape,xsectmax,width
218, 0.56, 48647, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2691, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
219, 0.56, 48646, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2732, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
220, None, None, 3.6, 4300.0, 16.0,2021, None, Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2), None, Rocket Body, None, 16.0, Cyl, None, None
221, 0.56, 48645, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2733, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
222, 0.56, 48644, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2695, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
223, 0.56, 48643, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2704, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
224, 0.56, 48642, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2646, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
225, 0.56, 48641, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2754, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
226, 0.56, 48640, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2736, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
227, 0.000314159265358979, 48701, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
228, 0.000314159265358979, 48700, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
229, 0.000314159265358979, 48699, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
230, 0.000314159265358979, 48698, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
231, 0.56, 48697, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2715, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
232, 0.56, 48696, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2753, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
233, 0.56, 48695, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2616, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
234, 0.56, 48694, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2748, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
235, 0.56, 48693, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2618, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
236, 0.56, 48692, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2752, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
237, 0.56, 48691, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2750, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
238, 0.56, 48690, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2740, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
239, 0.56, 48689, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2617, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
240, 0.56, 48688, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2742, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
241, 0.56, 48687, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2627, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
242, 0.56, 48686, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2629, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
243, 0.56, 48639, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2739, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
244, 0.56, 48685, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2751, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
245, 0.56, 48684, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2741, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
246, 0.56, 48683, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2756, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
247, 0.56, 48682, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2743, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
248, 0.56, 48681, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2725, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
249, 0.56, 48680, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2649, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
250, 0.56, 48679, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2648, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
251, 0.56, 48678, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2615, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
252, 0.56, 48677, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2719, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
253, 0.56, 48676, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2746, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
254, 0.56, 48675, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2737, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
255, 0.56, 48674, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2712, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
256, 0.56, 48673, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2711, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
257, 0.56, 48672, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2705, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
258, 0.56, 48671, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2745, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
259, 0.56, 48670, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2763, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
260, 0.56, 48669, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2707, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
261, 0.56, 48668, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2738, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
262, 0.56, 48667, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2735, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
263, 0.56, 48666, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2666, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
264, 0.56, 48665, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2653, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
265, 0.56, 48664, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2709, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
266, 0.56, 48663, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2667, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
267, 0.56, 48662, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2726, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
268, 0.56, 48638, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2758, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
269, None, 48625, None, None, None,2021, None, CZ-4B operational debris (sep motor cover), None, Rocket Mission Related Object, None, None, None, None, None
270, None, 48624, None, None, None,2021, None, CZ-4B operational debris (sep motor cover), None, Rocket Mission Related Object, None, None, None, None, None
271, None, 48623, None, None, None,2021, None, CZ-4B operational debris (sep motor cover), None, Rocket Mission Related Object, None, None, None, None, None
272, 6.60519855417254, 48622, 2.9, 1000.0, 7.5,2021, 20.3850093309808, L-14B (YF40B) (Long March (CZ) 4B), None, Rocket Body, None, 7.5, Cyl, 22.7308413381477, None
273, 1.0, 48621, None, 1500.0, 4.0,2021, 2.31533333333333, Hai Yang 2D, None, Payload, 1.0, 1.0, Box + 2 Pan, 4.13229162881994, 1.0
274, 0.04, 48620, None, 20.0, 0.3,2021, 0.08, TDO 4, None, Payload, 0.2, 0.3, Box, 0.0938083151964686, 0.2
275, 0.04, 48619, None, 20.0, 0.3,2021, 0.08, TDO 3, None, Payload, 0.2, 0.3, Box, 0.0938083151964686, 0.2
276, 6.25, 48618, None, 4500.0, 25.0,2021, 33.2133333333333, SBIRS GEO-5, None, Payload, 2.5, 6.0, Box + 2 Pan, 67.1153377902291, 2.5
277, 0.56, 48576, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2228, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
278, 0.56, 48575, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2227, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
279, 0.56, 48574, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2225, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
280, 0.56, 48573, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2224, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
281, 0.56, 48572, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2222, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
282, 0.56, 48571, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2221, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
283, 0.56, 48570, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2220, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
284, 0.56, 48569, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2219, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
285, 0.56, 48568, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2217, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
286, 0.56, 48567, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2215, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
287, 0.56, 48566, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2214, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
288, 0.56, 48565, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2191, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
289, 0.56, 48564, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2190, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
290, 0.56, 48563, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2188, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
291, 0.56, 48562, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2187, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
292, 0.56, 48561, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2186, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
293, None, None, 3.6, 4300.0, 16.0,2021, None, Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2), None, Rocket Body, None, 16.0, Cyl, None, None
294, 0.56, 48560, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2173, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
295, 0.56, 48559, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2167, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
296, 0.56, 48558, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2166, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
297, 0.56, 48557, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2155, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
298, 0.56, 48556, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2151, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
299, 0.56, 48555, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2145, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
300, 0.4, 48837, 2.0, 50.0, 2.0,2021, 1.88495559215388, Falcon 9 operational debris (Starlink rideshare adapter), None, Rocket Mission Related Object, None, 0.2, Cyl, 3.16695506774084, None
301, 0.000314159265358979, 48610, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
302,attributes,,,,,,,,,,,,,,
303, 8.81413088872786, 48427, None, 3800.0, 7.49,2021, 24.113883461251, L-55 (YF24) (Long March (CZ) 2C), None, Rocket Body, None, None, Cyl, 26.5945910961915, None
304, 0.09, 48426, None, 40.0, 0.5,2021, 0.195, Tianqi-12, None, Payload, 0.3, 0.5, Box, 0.230434372436058, 0.3
305, 0.25, 48425, None, 500.0, 1.0,2021, 0.446, Yaogan Weixing 30-08-03, None, Payload, 0.5, 0.5, Box + 2 Pan, 0.633235078264092, 0.5
306, 0.25, 48424, None, 500.0, 1.0,2021, 0.446, Yaogan Weixing 30-08-02, None, Payload, 0.5, 0.5, Box + 2 Pan, 0.633235078264092, 0.5
307, 0.25, 48423, None, 500.0, 1.0,2021, 0.446, Yaogan Weixing 30-08-01, None, Payload, 0.5, 0.5, Box + 2 Pan, 0.633235078264092, 0.5
308, 0.56, 48376, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2610, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
309, 0.56, 48375, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2603, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
310, 0.56, 48374, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2604, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
311, 0.56, 48373, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2609, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
312, 0.56, 48372, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2572, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
313, 0.56, 48371, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2589, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
314, 0.56, 48370, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2621, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
315, 0.56, 48369, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2641, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
316, 0.56, 48368, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2623, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
317, 0.56, 48367, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2643, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
318, 0.56, 48366, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2631, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
319, 0.56, 48365, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2608, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
320, 0.56, 48364, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2611, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
321, 0.56, 48363, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2626, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
322, 0.56, 48362, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2578, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
323, 0.56, 48361, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2591, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
324, None, None, 3.6, 4300.0, 16.0,2021, None, Falcon 9 Merlin-V (1D+) (Falcon 9 v1.2), None, Rocket Body, None, 16.0, Cyl, None, None
325, 0.56, 48360, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2622, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
326, 0.56, 48359, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2628, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
327, 0.56, 48358, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2624, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
328, 0.56, 48357, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2636, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
329, 0.56, 48356, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2637, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
330, 0.56, 48355, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2635, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
331, 0.000314159265358979, 48416, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
332, 0.000314159265358979, 48415, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
333, 0.000314159265358979, 48414, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
334, 0.000314159265358979, 48413, 0.02, 5.0, 7.0,2021, 0.110112822508322, Starlink operational debris (deployment rail), None, Rocket Mission Related Object, None, 7.0, Cyl, 0.140000352485428, None
335, 0.56, 48412, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2581, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
336, 0.56, 48411, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2505, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
337, 0.56, 48410, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2563, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
338, 0.56, 48409, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2596, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
339, 0.56, 48408, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2592, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
340, 0.56, 48407, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2595, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
341, 0.56, 48406, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2568, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
342, 0.56, 48405, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2570, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
343, 0.56, 48404, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2593, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
344, 0.56, 48403, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2561, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
345, 0.56, 48402, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2560, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
346, 0.56, 48401, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2571, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
347, 0.56, 48354, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2674, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
348, 0.56, 48400, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2576, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
349, 0.56, 48399, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2587, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
350, 0.56, 48398, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2588, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
351, 0.56, 48397, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2590, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
352, 0.56, 48396, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2575, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
353, 0.56, 48395, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2574, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
354, 0.56, 48394, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2573, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
355, 0.56, 48393, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2602, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
356, 0.56, 48392, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2605, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
357, 0.56, 48391, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2607, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
358, 0.56, 48390, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2586, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
359, 0.56, 48389, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 1904, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
360, 0.56, 48388, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2594, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
361, 0.56, 48387, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2600, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
362, 0.56, 48386, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2606, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
363, 0.56, 48385, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2598, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
364, 0.56, 48384, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2601, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
365, 0.56, 48383, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2599, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
366, 0.56, 48382, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2585, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
367, 0.56, 48381, None, 260.0, 9.0,2021, 11.0874666666667, Starlink 2630, None, Payload, 2.8, 0.2, Box + 1 Pan, 27.5921076312379, 2.8
